Date,KO,PEP
2020-01-23,48.44554138183594,120.8051528930664
2020-01-24,48.319889068603516,120.1912841796875
2020-01-27,48.152339935302734,119.53529357910156
2020-01-28,47.758609771728516,119.78759002685547
2020-01-29,47.758609771728516,119.19049835205078
2020-01-30,49.30840301513672,120.95655059814453
2020-01-31,48.92305374145508,119.43438720703125
2020-02-03,49.073822021484375,119.84646606445312
2020-02-04,49.2916374206543,120.44355010986328
2020-02-05,49.30002212524414,121.35182189941406
2020-02-06,49.417301177978516,121.37701416015625
2020-02-07,49.5848503112793,122.25161743164062
2020-02-10,50.053977966308594,122.49553680419922
2020-02-11,49.91993713378906,122.84872436523438
2020-02-12,49.769142150878906,122.84872436523438
2020-02-13,49.93669509887695,123.17671203613281
2020-02-14,50.22152328491211,123.61399841308594
2020-02-18,49.86967086791992,122.44507598876953
2020-02-19,50.07073974609375,122.38623046875
2020-02-20,50.02883529663086,122.07503509521484
2020-02-21,50.3723030090332,122.65533447265625
2020-02-24,49.132476806640625,119.95578002929688
2020-02-25,48.437171936035156,118.66069793701172
2020-02-26,48.25286102294922,119.40072631835938
2020-02-27,46.016151428222656,114.68292236328125
2020-02-28,44.80982208251953,111.03311157226562
2020-03-02,46.84548568725586,115.70047760009766
2020-03-03,46.962772369384766,114.01856231689453
2020-03-04,49.35866165161133,119.74555206298828
2020-03-05,47.53242874145508,116.92196655273438
2020-03-06,46.29258346557617,116.21078491210938
2020-03-09,43.444339752197266,110.1996078491211
2020-03-10,44.952239990234375,113.56925201416016
2020-03-11,43.7375373840332,109.85249328613281
2020-03-12,39.507041931152344,97.65229034423828
2020-03-13,40.9605598449707,107.90519714355469
2020-03-16,38.24787139892578,95.7473373413086
2020-03-17,39.870418548583984,108.13377380371094
2020-03-18,37.90139389038086,102.3765640258789
2020-03-19,35.34929275512695,99.34556579589844
2020-03-20,32.36618423461914,87.99205017089844
2020-03-23,31.740842819213867,89.05036163330078
2020-03-24,33.33802795410156,96.38231658935547
2020-03-25,35.16337966918945,95.24781799316406
2020-03-26,37.42816162109375,101.81781768798828
2020-03-27,36.17746353149414,101.98712921142578
2020-03-30,38.02815628051758,106.23731994628906
2020-03-31,37.39436340332031,101.6823501586914
2020-04-01,35.594364166259766,100.00597381591797
2020-04-02,37.14083480834961,104.86573791503906
2020-04-03,37.039432525634766,105.48377990722656
2020-04-06,39.439430236816406,111.04627227783203
2020-04-07,39.304222106933594,110.47054290771484
2020-04-08,40.41126251220703,112.27389526367188
2020-04-09,41.408443450927734,113.1374740600586
2020-04-13,39.659149169921875,110.81768798828125
2020-04-14,41.34083938598633,117.17595672607422
2020-04-15,40.23379898071289,114.32276916503906
2020-04-16,39.80281066894531,114.8392333984375
2020-04-17,40.61407470703125,116.45634460449219
2020-04-20,39.32112121582031,113.91636657714844
2020-04-21,38.34928512573242,110.86000061035156
2020-04-22,38.60280990600586,112.28234100341797
2020-04-23,38.087318420410156,110.2842788696289
2020-04-24,38.39154815673828,113.75552368164062
2020-04-27,39.532379150390625,113.84020233154297
2020-04-28,39.49858474731445,115.41495513916016
2020-04-29,39.81970977783203,112.90887451171875
2020-04-30,38.780269622802734,112.00296020507812
2020-05-01,38.53520584106445,110.18269348144531
2020-05-04,38.14646530151367,110.84306335449219
2020-05-05,38.36619567871094,111.47804260253906
2020-05-06,37.81689453125,110.72453308105469
2020-05-07,37.69013595581055,111.37644958496094
2020-05-08,38.96619415283203,113.64546203613281
2020-05-11,38.48451232910156,113.7724609375
2020-05-12,37.87604904174805,112.55327606201172
2020-05-13,37.132381439208984,112.57022094726562
2020-05-14,36.9295654296875,112.67181396484375
2020-05-15,36.557743072509766,115.1016845703125
2020-05-18,38.002811431884766,114.73764038085938
2020-05-19,37.639434814453125,111.52884674072266
2020-05-20,38.780269622802734,111.13091278076172
2020-05-21,38.17182540893555,110.24192810058594
