Date,PG,CL
2020-06-04,101.9070816040039,62.5968017578125
2020-06-05,103.90923309326172,64.05665588378906
2020-06-08,104.54148864746094,65.03874206542969
2020-06-09,103.91802215576172,64.83525848388672
2020-06-10,104.69955444335938,65.7907943725586
2020-06-11,102.09148406982422,64.6760025024414
2020-06-12,101.52950286865234,64.40171813964844
2020-06-15,102.46910095214844,64.49019622802734
2020-06-16,103.73359680175781,65.05645751953125
2020-06-17,103.55799102783203,65.3041763305664
2020-06-18,104.74345397949219,65.1272201538086
2020-06-19,104.42732238769531,64.9060287475586
2020-06-22,103.39993286132812,64.6760025024414
2020-06-23,103.38236236572266,64.51673889160156
2020-06-24,102.23201751708984,63.72929382324219
2020-06-25,103.5228500366211,64.26900482177734
2020-06-26,101.1870346069336,63.27808380126953
2020-06-29,103.3208999633789,64.08319854736328
2020-06-30,104.99812316894531,64.81756591796875
2020-07-01,105.35814666748047,64.61405944824219
2020-07-02,106.14846801757812,64.83525848388672
2020-07-06,106.80706787109375,64.98566436767578
2020-07-07,107.32515716552734,65.44574737548828
2020-07-08,107.91349792480469,65.90581512451172
2020-07-09,107.55347442626953,64.87065124511719
2020-07-10,108.7916259765625,65.18917846679688
2020-07-13,108.93214416503906,64.99451446533203
2020-07-14,109.84538269042969,66.22431945800781
2020-07-15,109.32730865478516,66.082763671875
2020-07-16,109.55561828613281,66.3393325805664
2020-07-17,110.319580078125,66.92672729492188
2020-07-20,109.97711944580078,66.03675842285156
2020-07-21,109.82785034179688,65.89435577392578
2020-07-22,110.76744079589844,65.98335266113281
2020-07-23,111.48409271240234,66.0634536743164
2020-07-24,111.30736541748047,66.14356231689453
2020-07-27,111.62548065185547,66.43724822998047
2020-07-28,113.00402069091797,67.38064575195312
2020-07-29,113.38400268554688,67.81671905517578
2020-07-30,116.13221740722656,68.41300964355469
2020-07-31,115.86711120605469,68.7066879272461
2020-08-03,116.01732635498047,68.1460189819336
2020-08-04,118.22651672363281,68.32400512695312
2020-08-05,117.91722869873047,67.79890441894531
2020-08-06,117.27214813232422,67.5141372680664
2020-08-07,118.01441192626953,67.85231018066406
2020-08-10,118.50045776367188,68.21722412109375
2020-08-11,117.73164367675781,67.60311889648438
2020-08-12,119.70226287841797,68.74229431152344
2020-08-13,119.98501586914062,68.51091003417969
2020-08-14,119.3841552734375,68.57319641113281
2020-08-17,119.73760986328125,68.715576171875
2020-08-18,120.63011932373047,69.10720825195312
2020-08-19,119.9761734008789,69.37419891357422
2020-08-20,120.9305419921875,69.64116668701172
2020-08-21,121.45188903808594,70.03278350830078
2020-08-24,122.39745330810547,70.42437744140625
2020-08-25,122.88346099853516,69.94379425048828
2020-08-26,122.29139709472656,69.99717712402344
2020-08-27,122.13233947753906,70.36207580566406
2020-08-28,122.6272201538086,70.63797760009766
2020-08-31,122.2383804321289,70.5400619506836
2020-09-01,122.10582733154297,69.498779296875
2020-09-02,124.16477966308594,70.72695922851562
2020-09-03,122.17652130126953,69.125
2020-09-04,121.91143035888672,68.715576171875
2020-09-08,120.12639617919922,67.31832885742188
2020-09-09,122.07931518554688,69.0359878540039
2020-09-10,120.79800415039062,68.0036392211914
2020-09-11,122.07050323486328,68.30620574951172
2020-09-14,122.50348663330078,68.66220092773438
2020-09-15,122.50348663330078,68.47531127929688
2020-09-16,121.68168640136719,68.44861602783203
2020-09-17,121.52261352539062,68.27062225341797
2020-09-18,121.39006042480469,67.48743438720703
2020-09-21,120.80683898925781,66.91785430908203
2020-09-22,121.91143035888672,67.7010269165039
2020-09-23,120.45339965820312,66.87332916259766
2020-09-24,120.99241638183594,67.42513275146484
2020-09-25,121.61096954345703,67.59420776367188
2020-09-28,121.95561218261719,68.18162536621094
2020-09-29,121.29285430908203,67.83453369140625
2020-09-30,122.82161712646484,68.66220092773438
2020-10-01,123.0425033569336,68.58208465576172
2020-10-02,122.05281066894531,68.88470458984375
2020-10-05,123.17507934570312,69.79248809814453
2020-10-06,123.3694839477539,69.00929260253906
2020-10-07,124.33271789550781,69.53438568115234
2020-10-08,125.17216491699219,70.07728576660156
2020-10-09,126.29443359375,70.99395751953125
2020-10-12,127.68181610107422,71.75934600830078
2020-10-13,127.43441009521484,71.43006896972656
2020-10-14,127.2841567993164,71.07405853271484
2020-10-15,127.09859466552734,70.9405746459961
2020-10-16,127.59341430664062,71.47453308105469
2020-10-19,125.40194702148438,70.49555206298828
2020-10-20,125.90562438964844,71.04737091064453
2020-10-21,126.58606719970703,71.37664794921875
2020-10-22,125.68949127197266,70.9560546875
2020-10-23,126.51585388183594,71.00081634521484
2020-10-26,125.55618286132812,70.41912841796875
2020-10-27,126.49809265136719,70.56231689453125
2020-10-28,122.32177734375,68.7814712524414
2020-10-29,122.24180603027344,68.6114273071289
2020-10-30,121.82418060302734,70.59809875488281
2020-11-02,123.06813049316406,71.734619140625
2020-11-03,125.485107421875,74.37455749511719
2020-11-04,124.9697494506836,75.04570770263672
2020-11-05,126.51585388183594,74.28504943847656
2020-11-06,127.27115631103516,74.30294799804688
2020-11-09,122.614990234375,73.184326171875
2020-11-10,124.63204956054688,74.5893325805664
2020-11-11,126.24039459228516,76.00325012207031
2020-11-12,126.31144714355469,75.82425689697266
2020-11-13,128.2041778564453,76.3880615234375
2020-11-16,126.56025695800781,76.89813995361328
2020-11-17,126.07160949707031,76.37909698486328
2020-11-18,124.13449096679688,75.71688842773438
2020-11-19,123.98343658447266,76.40596008300781
2020-11-20,123.77903747558594,76.2090835571289
2020-11-23,123.29920959472656,75.65425872802734
2020-11-24,122.89933776855469,75.8063735961914
2020-11-25,123.22811126708984,75.8421630859375
2020-11-27,123.16592407226562,75.97640228271484
2020-11-30,123.3969497680664,76.63863372802734
2020-12-01,123.84122467041016,77.1934585571289
2020-12-02,122.94377136230469,76.72810363769531
2020-12-03,122.03739929199219,76.23593139648438
2020-12-04,122.15296173095703,76.09274291992188
2020-12-07,122.33953094482422,76.41490173339844
2020-12-08,122.6683120727539,76.21802520751953
2020-12-09,121.21106719970703,75.8421630859375
2020-12-10,120.41133117675781,75.6989974975586
2020-12-11,121.29991149902344,75.779541015625
2020-12-14,120.71344757080078,75.34103393554688
2020-12-15,121.4242935180664,75.8421630859375
2020-12-16,121.97521209716797,76.10169219970703
2020-12-17,122.84601593017578,76.65652465820312
2020-12-18,123.5479736328125,76.89813995361328
2020-12-21,122.19737243652344,76.34330749511719
2020-12-22,121.3354263305664,75.52896881103516
2020-12-23,121.14884948730469,75.5558090209961
2020-12-24,122.37507629394531,76.10169219970703
2020-12-28,123.22811126708984,76.43280029296875
2020-12-29,122.9970474243164,76.09274291992188
2020-12-30,122.41952514648438,75.82425689697266
2020-12-31,123.6368408203125,76.52230072021484
2021-01-04,122.46393585205078,75.4663314819336
2021-01-05,123.24591064453125,75.63633728027344
2021-01-06,124.54324340820312,73.6049575805664
2021-01-07,123.37918090820312,73.20222473144531
2021-01-08,123.32585906982422,73.69441223144531
2021-01-11,122.4906005859375,73.50650787353516
2021-01-12,121.77973175048828,73.6138916015625
2021-01-13,121.9663314819336,73.81971740722656
2021-01-14,120.66901397705078,73.3275146484375
2021-01-15,119.76264190673828,73.27381896972656
2021-01-19,118.71414184570312,72.35209655761719
2021-01-20,117.2302017211914,71.7704086303711
2021-01-21,117.11489868164062,70.94710540771484
2021-01-22,116.2120132446289,70.3621826171875
2021-01-25,118.21443176269531,70.74012756347656
2021-01-26,118.9742660522461,70.86610412597656
2021-01-27,114.76384735107422,70.21819305419922
2021-01-28,116.53382873535156,71.22608184814453
2021-01-29,114.61187744140625,70.19120025634766
2021-02-01,115.29125213623047,70.65913391113281
2021-02-02,115.13035583496094,70.95611572265625
2021-02-03,115.27338409423828,70.98311614990234
2021-02-04,115.34490203857422,71.02810668945312
2021-02-05,115.82762145996094,71.87398529052734
2021-02-08,115.47006225585938,71.72100830078125
2021-02-09,115.02307891845703,70.82112121582031
2021-02-10,114.62080383300781,71.1900863647461
2021-02-11,114.71913146972656,70.56015014648438
2021-02-12,114.0844497680664,70.57815551757812
2021-02-16,114.3526382446289,70.3621826171875
2021-02-17,114.83538818359375,70.58717346191406
2021-02-18,115.79185485839844,70.83911895751953
2021-02-19,113.637451171875,69.4712905883789
2021-02-22,113.15474700927734,69.5342788696289
2021-02-23,113.99505615234375,69.73225402832031
2021-02-24,114.12020874023438,68.96735382080078
2021-02-25,113.15474700927734,69.0123519897461
2021-02-26,110.42823791503906,67.67151641845703
2021-03-01,111.10762023925781,68.03146362304688
2021-03-02,110.75898742675781,67.86949920654297
2021-03-03,110.09749603271484,67.14057159423828
2021-03-04,109.1946029663086,66.98760986328125
2021-03-05,112.61836242675781,68.44542694091797
2021-03-08,113.80734252929688,68.79637908935547
2021-03-09,112.79716491699219,67.43754577636719
2021-03-10,113.83414459228516,68.21146392822266
2021-03-11,113.44973754882812,67.73450469970703
2021-03-12,114.54928588867188,67.95046997070312
2021-03-15,114.92474365234375,68.10346984863281
2021-03-16,115.2644271850586,68.26544952392578
2021-03-17,114.79959106445312,68.21146392822266
2021-03-18,115.04989624023438,68.45442199707031
2021-03-19,114.43306732177734,67.4735336303711
2021-03-22,116.37290954589844,68.18444061279297
2021-03-23,118.5362548828125,69.96623992919922
2021-03-24,118.50049591064453,69.98422241210938
2021-03-25,119.32292938232422,70.09222412109375
2021-03-26,121.083984375,71.28907775878906
2021-03-29,122.9791488647461,71.90099334716797
2021-03-30,121.083984375,71.38804626464844
2021-03-31,121.06610107421875,70.9381103515625
2021-04-01,120.0380859375,70.68612670898438
2021-04-05,121.97793579101562,71.56803131103516
2021-04-06,122.02261352539062,71.86499786376953
2021-04-07,122.23715209960938,71.6490249633789
2021-04-08,122.7020034790039,71.66702270507812
2021-04-09,121.90640258789062,71.79299926757812
2021-04-12,122.3980712890625,72.13496398925781
2021-04-13,120.7800521850586,71.74800872802734
2021-04-14,121.21806335449219,71.4510498046875
2021-04-15,122.6841049194336,72.40492248535156
2021-04-16,122.69307708740234,72.62088012695312
2021-04-19,122.1209487915039,72.3239517211914
2021-04-20,123.14005279541016,73.59992218017578
2021-04-21,122.33549499511719,73.4370346069336
2021-04-22,121.1209716796875,73.34652709960938
2021-04-23,120.50019073486328,72.20628356933594
2021-04-26,118.08911895751953,71.74476623535156
2021-04-27,118.01712799072266,71.09320068359375
2021-04-28,118.21505737304688,71.28324127197266
2021-04-29,119.21366882324219,72.23343658447266
2021-04-30,120.03237915039062,73.02978515625
2021-05-03,121.4538345336914,73.36463165283203
2021-05-04,121.03997039794922,73.38272857666016
2021-05-05,120.06835174560547,73.59086608886719
2021-05-06,121.57980346679688,74.48678588867188
2021-05-07,121.58878326416016,74.36912536621094
2021-05-10,123.8559341430664,75.41888427734375
2021-05-11,123.24415588378906,74.60443115234375
2021-05-12,121.93964385986328,74.25150299072266
2021-05-13,123.90089416503906,75.34648132324219
2021-05-14,124.16181182861328,75.61795043945312
2021-05-17,123.90991973876953,75.60891723632812
2021-05-18,122.64140319824219,75.21073913574219
2021-05-19,122.89328002929688,75.30123901367188
2021-05-20,124.1528091430664,76.09758758544922
2021-05-21,124.1528091430664,76.22428131103516
2021-05-24,124.11681365966797,76.37812805175781
2021-05-25,124.53964233398438,76.55007934570312
2021-05-26,124.2607421875,76.40528106689453
2021-05-27,121.43585205078125,75.73561096191406
2021-05-28,121.31888580322266,75.81704711914062
2021-06-01,119.54654693603516,74.64063262939453
2021-06-02,120.06835174560547,75.00259399414062
2021-06-03,122.21854400634766,75.97089385986328
2021-06-04,122.30850219726562,75.9889907836914
2021-06-07,122.73136138916016,75.92566680908203
2021-06-08,121.30986785888672,75.04784393310547
2021-06-09,121.26488494873047,74.7130126953125
2021-06-10,122.16455078125,75.65415954589844
2021-06-11,121.327880859375,75.68132019042969
2021-06-14,121.37290954589844,75.48222351074219
2021-06-15,121.1389389038086,75.35552215576172
2021-06-16,119.45658874511719,74.16098022460938
2021-06-17,120.54517364501953,74.59535217285156
2021-06-18,118.78184509277344,73.31937408447266
2021-06-21,119.71749114990234,73.69945526123047
2021-06-22,119.762451171875,73.563720703125
2021-06-23,119.59152221679688,72.62256622314453
2021-06-24,119.67249298095703,72.90310668945312
2021-06-25,121.38186645507812,73.71756744384766
2021-06-28,121.74172973632812,73.95284271240234
2021-06-29,120.91402435302734,73.52751922607422
2021-06-30,121.390869140625,73.6180191040039
2021-07-01,121.66976165771484,73.970947265625
2021-07-02,122.26348876953125,73.93473815917969
2021-07-06,122.3354721069336,74.17909240722656
2021-07-07,123.25315856933594,74.80351257324219
2021-07-08,123.23514556884766,74.51392364501953
2021-07-09,123.28012084960938,74.59535217285156
2021-07-12,123.37908935546875,75.04784393310547
2021-07-13,123.22615051269531,74.78540802001953
2021-07-14,124.13480377197266,75.3193359375
2021-07-15,125.19640350341797,75.68132019042969
2021-07-16,126.41092681884766,76.36908721923828
2021-07-19,126.34797668457031,75.9889907836914
2021-07-20,125.67322540283203,75.23384094238281
2021-07-21,125.2323989868164,74.76982879638672
2021-07-22,124.7525634765625,74.4604721069336
2021-07-23,126.55416870117188,75.77063751220703
2021-07-26,126.99776458740234,76.5075912475586
2021-07-27,127.51380157470703,76.3802261352539
2021-07-28,125.62169647216797,75.67965698242188
2021-07-29,126.27352905273438,75.98899841308594
2021-07-30,128.7631072998047,72.33148193359375
2021-08-02,128.4462890625,72.36786651611328
2021-08-03,130.3202362060547,72.25870513916016
2021-08-04,128.9441680908203,71.19419860839844
2021-08-05,129.00758361816406,71.78557586669922
2021-08-06,128.0207977294922,71.53992462158203
2021-08-09,128.7178497314453,71.27606964111328
2021-08-10,128.79934692382812,71.63090515136719
2021-08-11,129.11619567871094,71.9675521850586
2021-08-12,129.41494750976562,71.68551635742188
2021-08-13,130.03961181640625,72.27688598632812
2021-08-16,130.94493103027344,72.58621978759766
2021-08-17,131.1622314453125,72.8136978149414
2021-08-18,129.73182678222656,71.11231231689453
2021-08-19,131.26182556152344,71.8492660522461
2021-08-20,131.3523406982422,71.69459533691406
2021-08-23,130.6824188232422,71.31246948242188
2021-08-24,129.62319946289062,70.66648864746094
2021-08-25,129.16146850585938,70.64830780029297
2021-08-26,128.9351348876953,70.33894348144531
2021-08-27,128.83554077148438,70.45722198486328
2021-08-30,129.3968505859375,70.64830780029297
2021-08-31,128.90794372558594,70.9212417602539
2021-09-01,130.22068786621094,71.2669906616211
2021-09-02,130.3202362060547,71.4398422241211
2021-09-03,130.41079711914062,70.88485717773438
2021-09-07,129.92193603515625,69.9659194946289
2021-09-08,130.90872192382812,70.76656341552734
2021-09-09,130.3564453125,70.3298568725586
2021-09-10,130.4832305908203,70.09329986572266
2021-09-13,131.88648986816406,70.40264892578125
2021-09-14,131.66014099121094,70.3298568725586
2021-09-15,131.37948608398438,70.24796295166016
2021-09-16,130.46514892578125,69.57469177246094
2021-09-17,130.67333984375,69.3563461303711
2021-09-20,129.36062622070312,69.3017578125
2021-09-21,129.559814453125,69.50190734863281
2021-09-22,130.00344848632812,69.53831481933594
2021-09-23,130.5375518798828,69.75664520263672
2021-09-24,129.95814514160156,69.72026824951172
2021-09-27,128.2471466064453,69.15618896484375
2021-09-28,127.27840423583984,68.98330688476562
2021-09-29,128.5730438232422,70.12969970703125
2021-09-30,126.5632095336914,68.76493072509766
2021-10-01,126.36405944824219,68.76493072509766
2021-10-04,125.64881896972656,68.2918472290039
2021-10-05,126.13772583007812,67.70954895019531
2021-10-06,127.82160949707031,68.32821655273438
2021-10-07,128.84458923339844,68.77403259277344
2021-10-08,128.3105010986328,68.77403259277344
2021-10-11,128.84458923339844,68.96511840820312
2021-10-12,128.6544647216797,68.84681701660156
2021-10-13,128.95326232910156,69.21076965332031
2021-10-14,130.41079711914062,69.69297790527344
2021-10-15,130.74578857421875,69.37452697753906
2021-10-18,128.86273193359375,68.49198913574219
2021-10-19,127.34180450439453,68.03709411621094
2021-10-20,127.83968353271484,68.74188232421875
2021-10-21,126.919677734375,68.5496597290039
2021-10-22,128.28607177734375,69.10804748535156
2021-10-25,128.30429077148438,68.77850341796875
2021-10-26,130.12612915039062,69.71215057373047
2021-10-27,129.19699096679688,69.47415161132812
2021-10-28,129.97122192382812,70.37118530273438
2021-10-29,130.25364685058594,69.73961639404297
2021-11-01,129.934814453125,69.51991271972656
2021-11-02,131.22837829589844,69.81285095214844
2021-11-03,132.13021850585938,70.72816467285156
2021-11-04,132.37611389160156,70.74647521972656
2021-11-05,133.031982421875,71.24991607666016
2021-11-08,132.0391082763672,71.15837860107422
2021-11-09,132.4398956298828,71.4421615600586
2021-11-10,133.7425079345703,71.83574676513672
2021-11-11,133.35992431640625,71.38722229003906
2021-11-12,133.50567626953125,71.423828125
2021-11-15,134.27085876464844,71.67096710205078
2021-11-16,134.07958984375,71.28652954101562
2021-11-17,133.9976043701172,71.01193237304688
2021-11-18,134.01577758789062,69.92266845703125
2021-11-19,133.7425079345703,70.66410064697266
2021-11-22,134.63523864746094,70.9936294555664
2021-11-23,136.12916564941406,71.3322982788086
2021-11-24,135.41864013671875,71.17668914794922
2021-11-26,134.33462524414062,70.53594970703125
2021-11-29,135.74658203125,71.13092803955078
2021-11-30,131.70204162597656,68.66865539550781
2021-12-01,133.35992431640625,69.00733947753906
2021-12-02,134.14332580566406,69.08972930908203
2021-12-03,136.52996826171875,70.2705078125
2021-12-06,138.59774780273438,71.92726135253906
2021-12-07,138.23341369628906,71.22244262695312
2021-12-08,138.85281372070312,71.17668914794922
2021-12-09,139.66357421875,71.39637756347656
2021-12-10,141.61293029785156,72.74191284179688
2021-12-13,143.62611389160156,74.27052307128906
2021-12-14,144.15444946289062,75.17671203613281
2021-12-15,144.71011352539062,75.75337219238281
2021-12-16,146.7596893310547,76.84263610839844
2021-12-17,143.434814453125,75.4970932006836
2021-12-20,143.79916381835938,75.53369140625
2021-12-21,143.70806884765625,75.14009094238281
2021-12-22,145.12913513183594,75.47877502441406
2021-12-23,145.83969116210938,75.78085327148438
2021-12-27,147.5430908203125,76.8060073852539
2021-12-28,148.33560180664062,77.3094482421875
2021-12-29,149.56533813476562,77.72136688232422
2021-12-30,148.2718505859375,77.42845153808594
2021-12-31,149.00970458984375,78.11495208740234
2022-01-03,148.39022827148438,77.42845153808594
2022-01-04,148.90951538085938,77.68475341796875
2022-01-05,149.58358764648438,78.0051040649414
2022-01-06,148.32650756835938,77.4925308227539
2022-01-07,148.24452209472656,77.29115295410156
2022-01-10,146.22225952148438,76.62295532226562
2022-01-11,144.52793884277344,76.12865447998047
2022-01-12,144.84674072265625,75.85405731201172
2022-01-13,144.19085693359375,75.55200958251953
2022-01-14,145.57550048828125,76.38496398925781
2022-01-18,142.7698211669922,76.0829086303711
2022-01-19,147.57044982910156,76.94332122802734
2022-01-20,148.36721801757812,76.23851013183594
2022-01-21,148.93504333496094,77.00235748291016
2022-01-24,147.72613525390625,77.00235748291016
2022-01-25,146.11422729492188,75.2261734008789
2022-01-26,144.8411865234375,74.90406036376953
2022-01-27,145.73873901367188,76.10966491699219
2022-01-28,146.99343872070312,76.43179321289062
2022-01-31,146.9476318359375,75.87959289550781
2022-02-01,146.2974090576172,75.39181518554688
2022-02-02,148.91671752929688,76.20170593261719
2022-02-03,150.3271026611328,76.13726806640625
2022-02-04,147.93675231933594,74.65557861328125
2022-02-07,146.82861328125,74.65557861328125
2022-02-08,146.4989013671875,74.47151947021484
2022-02-09,146.169189453125,74.42549896240234
2022-02-10,143.94366455078125,73.36715698242188
2022-02-11,143.13772583007812,73.19226837158203
2022-02-14,143.5498504638672,72.94380187988281
2022-02-15,143.62313842773438,72.3179931640625
2022-02-16,144.71298217773438,72.09710693359375
2022-02-17,146.3706512451172,72.84256744384766
2022-02-18,146.4439239501953,73.210693359375
2022-02-22,144.6396942138672,72.56647491455078
2022-02-23,142.83547973632812,72.37321472167969
2022-02-24,138.98895263671875,69.55704498291016
2022-02-25,144.92361450195312,71.91305541992188
2022-02-28,142.7714080810547,70.81787109375
2022-03-01,140.4084930419922,69.98040008544922
2022-03-02,140.8480987548828,70.5877914428711
2022-03-03,141.37013244628906,71.2320327758789
2022-03-04,142.0845184326172,71.1952133178711
2022-03-07,139.97804260253906,70.56939697265625
2022-03-08,134.43716430664062,68.90364837646484
2022-03-09,136.25054931640625,69.52024841308594
2022-03-10,132.7428436279297,67.95570373535156
2022-03-11,131.1676025390625,67.89128875732422
2022-03-14,132.8435821533203,68.066162109375
2022-03-15,137.6243438720703,69.47421264648438
2022-03-16,137.1572265625,69.16131591796875
2022-03-17,137.58767700195312,69.1429214477539
2022-03-18,137.51441955566406,66.4464111328125
2022-03-21,138.0364532470703,68.24101257324219
2022-03-22,139.0988311767578,68.56311798095703
2022-03-23,138.1280517578125,67.76245880126953
2022-03-24,138.36618041992188,67.7808609008789
2022-03-25,139.9688720703125,68.82080078125
2022-03-28,140.9305419921875,69.38218688964844
2022-03-29,142.37759399414062,70.12765502929688
2022-03-30,141.39759826660156,70.27490234375
2022-03-31,139.94140625,69.78713989257812
2022-04-01,142.03868103027344,70.33012390136719
2022-04-04,141.11370849609375,70.48656463623047
2022-04-05,141.60824584960938,71.27804565429688
2022-04-06,143.63229370117188,72.5296630859375
2022-04-07,145.49142456054688,74.01136779785156
2022-04-08,146.62709045410156,73.85490417480469
2022-04-11,146.06846618652344,74.0297622680664
2022-04-12,145.62881469726562,74.54515075683594
2022-04-13,146.0409393310547,74.53594970703125
2022-04-14,145.22584533691406,74.48992156982422
2022-04-18,143.84292602539062,73.63402557373047
2022-04-19,145.9951629638672,74.18621826171875
2022-04-20,149.87832641601562,75.47294616699219
2022-04-21,149.7613983154297,76.00060272216797
2022-04-22,148.50885009765625,75.07489776611328
2022-04-25,149.7061309814453,75.7321548461914
2022-04-26,147.16419982910156,74.53799438476562
2022-04-27,146.76820373535156,74.69536590576172
2022-04-28,150.4981689453125,75.18598937988281
2022-04-29,147.86416625976562,71.3257827758789
2022-05-02,145.86561584472656,69.5947036743164
2022-05-03,143.86709594726562,68.95597076416016
2022-05-04,144.9262237548828,71.27948760986328
2022-05-05,142.25538635253906,70.43709564208984
2022-05-06,143.67367553710938,71.13139343261719
2022-05-09,143.3144989013672,71.89971160888672
2022-05-10,142.55926513671875,70.97400665283203
2022-05-11,140.55154418945312,71.0480728149414
2022-05-12,139.98052978515625,71.78864288330078
2022-05-13,141.48171997070312,72.57548522949219
2022-05-16,142.8632049560547,72.88096618652344
2022-05-17,142.45799255371094,72.91800689697266
2022-05-18,133.57968139648438,70.08533477783203
2022-05-19,130.5035858154297,69.53917694091797
2022-05-20,130.58648681640625,69.54842376708984
2022-05-23,133.5888671875,70.83515930175781
2022-05-24,135.9650421142578,72.31629180908203
2022-05-25,133.73623657226562,71.73309326171875
2022-05-26,134.9058837890625,72.35332489013672
2022-05-27,136.96890258789062,73.0013198852539
2022-05-31,136.19528198242188,72.95503234863281
2022-06-01,134.1322479248047,72.39035034179688
2022-06-02,135.5782012939453,73.38084411621094
2022-06-03,134.36248779296875,73.06610870361328
2022-06-06,133.83755493164062,72.92726135253906
2022-06-07,135.32952880859375,72.8624496459961
2022-06-08,133.64413452148438,72.08485412597656
2022-06-09,131.231201171875,71.1406478881836
2022-06-10,130.73385620117188,70.93698120117188
2022-06-13,127.23408508300781,70.52967071533203
2022-06-14,123.26465606689453,68.7523193359375
2022-06-15,122.03974151611328,68.6504898071289
2022-06-16,122.78575134277344,68.4283218383789
2022-06-17,121.90157318115234,68.53939056396484
2022-06-21,125.59475708007812,70.77961730957031
2022-06-22,127.5564193725586,72.12188720703125
2022-06-23,131.05615234375,73.01982879638672
2022-06-24,132.94419860839844,74.40839385986328
2022-06-27,131.93112182617188,73.9455337524414
2022-06-28,129.7852325439453,73.01982879638672
2022-06-29,130.96408081054688,73.75112915039062
2022-06-30,132.428466796875,74.18620300292969
2022-07-01,134.5651397705078,75.8802719116211
2022-07-05,133.26654052734375,74.98233795166016
2022-07-06,134.50990295410156,75.00084686279297
2022-07-07,134.4638214111328,73.55674743652344
2022-07-08,133.56124877929688,72.52920532226562
2022-07-11,134.50067138671875,72.85318756103516
2022-07-12,133.31260681152344,72.49217224121094
2022-07-13,134.18751525878906,72.60325622558594
2022-07-14,133.79151916503906,72.51993560791016
2022-07-15,133.6072998046875,72.34405517578125
2022-07-18,131.98635864257812,71.39059448242188
2022-07-19,132.65867614746094,71.7701187133789
2022-07-20,130.36544799804688,70.41966247558594
2022-07-21,130.48873901367188,70.93190002441406
2022-07-22,132.5744171142578,72.1519775390625
2022-07-25,133.4735870361328,72.5058822631836
2022-07-26,133.73309326171875,73.13920593261719
2022-07-27,135.00303649902344,73.3534164428711
2022-07-28,137.24627685546875,73.75389862060547
2022-07-29,128.76458740234375,73.33478546142578
2022-08-01,132.46316528320312,75.53279876708984
2022-08-02,131.58255004882812,74.7504653930664
2022-08-03,134.29855346679688,75.84013366699219
2022-08-04,134.0853271484375,75.33721160888672
2022-08-05,134.15023803710938,74.9087905883789
2022-08-08,134.6600799560547,75.26268768310547
2022-08-09,134.3448944091797,74.56417846679688
2022-08-10,135.61485290527344,74.82494354248047
2022-08-11,134.6508026123047,74.04263305664062
2022-08-12,135.9578094482422,74.77838134765625
2022-08-15,137.7097625732422,75.66316986083984
2022-08-16,138.97972106933594,76.53865051269531
2022-08-17,138.34011840820312,76.5293197631836
2022-08-18,138.8313751220703,77.16266632080078
2022-08-19,138.79429626464844,77.5538330078125
2022-08-22,138.42355346679688,76.33374786376953
2022-08-23,135.75389099121094,75.40238952636719
2022-08-24,135.16990661621094,75.43965911865234
2022-08-25,135.05865478515625,75.36515045166016
2022-08-26,131.89768981933594,73.77251434326172
2022-08-29,131.3415069580078,74.12643432617188
2022-08-30,129.9418182373047,73.57693481445312
2022-08-31,127.86542510986328,72.84117126464844
2022-09-01,129.44125366210938,74.32202911376953
2022-09-02,127.14241027832031,72.80392456054688
2022-09-06,125.72413635253906,72.43138885498047
2022-09-07,127.62438201904297,73.1578369140625
2022-09-08,127.7912826538086,72.49657440185547
2022-09-09,129.7379150390625,72.67353057861328
2022-09-12,130.7946319580078,72.5524673461914
2022-09-13,128.087890625,70.25200653076172
2022-09-14,128.39376831054688,70.83877563476562
2022-09-15,127.40193939208984,70.06574249267578
2022-09-16,128.18060302734375,70.49415588378906
2022-09-19,127.91178131103516,70.79220581054688
2022-09-20,127.45755767822266,70.00054931640625
2022-09-21,125.81681823730469,69.75839233398438
2022-09-22,126.26177978515625,70.18682098388672
2022-09-23,125.67778778076172,70.34513854980469
2022-09-26,125.7983169555664,69.85153198242188
2022-09-27,122.34072875976562,67.59765625
2022-09-28,122.34072875976562,67.90499877929688
2022-09-29,119.30027770996094,66.84326171875
2022-09-30,117.02922058105469,65.42759704589844
2022-10-03,119.12413024902344,66.22857666015625
2022-10-04,120.5980224609375,66.908447265625
2022-10-05,119.76374816894531,66.22857666015625
2022-10-06,117.242431640625,64.78497314453125
2022-10-07,115.19381713867188,64.25408935546875
2022-10-10,114.72107696533203,63.77911376953125
2022-10-11,115.15673828125,64.30998229980469
2022-10-12,115.34213256835938,64.36585998535156
2022-10-13,117.08482360839844,66.13544464111328
2022-10-14,115.94465637207031,66.4334716796875
2022-10-17,118.03959655761719,67.18787384033203
2022-10-18,118.99439239501953,67.91431427001953
2022-10-19,120.09745025634766,66.82463073730469
2022-10-20,118.55058288574219,65.85900115966797
2022-10-21,120.03491973876953,67.00276184082031
2022-10-24,120.77240753173828,67.51837921142578
2022-10-25,122.16339874267578,68.2121353149414
2022-10-26,123.02226257324219,68.84024047851562
2022-10-27,123.11560821533203,68.65274810791016
2022-10-28,126.23363494873047,69.97460174560547
2022-10-31,125.72018432617188,69.22461700439453
2022-11-01,125.9162368774414,69.13086700439453
2022-11-02,124.10517120361328,68.22148132324219
2022-11-03,123.25566101074219,67.8652572631836
