Date,PM,MO
2020-06-03,56.158687591552734,26.072235107421875
2020-06-04,56.90031433105469,26.409404754638672
2020-06-05,57.44517517089844,27.174522399902344
2020-06-08,58.79974365234375,27.771053314208984
2020-06-09,57.248409271240234,27.349590301513672
2020-06-10,56.862464904785156,27.11616325378418
2020-06-11,53.918701171875,25.4757080078125
2020-06-12,53.29059600830078,25.926252365112305
2020-06-15,54.637611389160156,26.708091735839844
2020-06-16,56.49924087524414,27.224882125854492
2020-06-17,56.06787109375,27.072498321533203
2020-06-18,56.45381546020508,27.476661682128906
2020-06-19,55.508174896240234,26.959861755371094
2020-06-22,55.38516616821289,26.53581428527832
2020-06-23,54.96232604980469,26.727956771850586
2020-06-24,53.88599395751953,26.12502670288086
2020-06-25,54.331912994384766,26.277416229248047
2020-06-26,52.94805908203125,25.303438186645508
2020-06-29,54.20889663696289,25.992509841918945
2020-06-30,53.862918853759766,26.00576400756836
2020-07-01,53.80910873413086,25.999135971069336
2020-07-02,54.17045974731445,26.105148315429688
2020-07-06,54.2780876159668,26.237655639648438
2020-07-07,56.07710647583008,26.462932586669922
2020-07-08,55.58507537841797,26.41655158996582
2020-07-09,53.924434661865234,25.57508659362793
2020-07-10,56.09247589111328,26.681575775146484
2020-07-13,56.50763702392578,26.641826629638672
2020-07-14,57.13038635253906,27.205013275146484
2020-07-15,57.660850524902344,27.165252685546875
2020-07-16,57.92994689941406,27.483285903930664
2020-07-17,57.683921813964844,27.523040771484375
2020-07-20,56.038665771484375,27.079120635986328
2020-07-21,58.3681640625,27.311017990112305
2020-07-22,58.429683685302734,27.39052391052246
2020-07-23,58.66032791137695,27.549541473388672
2020-07-24,59.083152770996094,27.72843360900879
2020-07-27,60.382442474365234,27.913949966430664
2020-07-28,59.9442253112793,28.17235565185547
2020-07-29,60.26713180541992,27.582674026489258
2020-07-30,59.544464111328125,27.549541473388672
2020-07-31,59.05241012573242,27.26463508605957
2020-08-03,58.83713912963867,27.171871185302734
2020-08-04,59.27537536621094,27.562788009643555
2020-08-05,59.167728424072266,27.602542877197266
2020-08-06,59.29074478149414,27.529661178588867
2020-08-07,59.582881927490234,27.940458297729492
2020-08-10,60.25175094604492,28.636157989501953
2020-08-11,60.52083206176758,28.887929916381836
2020-08-12,61.266605377197266,28.463886260986328
2020-08-13,60.07492446899414,28.20548439025879
2020-08-14,59.74433517456055,28.185604095458984
2020-08-17,60.167198181152344,28.5102596282959
2020-08-18,60.874488830566406,28.636157989501953
2020-08-19,60.50546646118164,28.921058654785156
2020-08-20,60.136444091796875,28.821670532226562
2020-08-21,60.01342010498047,28.795167922973633
2020-08-24,61.22046661376953,29.179454803466797
2020-08-25,61.2127685546875,28.834924697875977
2020-08-26,61.489532470703125,28.622905731201172
2020-08-27,61.504920959472656,28.987314224243164
2020-08-28,62.073848724365234,29.10657501220703
2020-08-31,61.34347152709961,28.980688095092773
2020-09-01,60.76686096191406,28.569900512695312
2020-09-02,61.489532470703125,28.993940353393555
2020-09-03,60.982120513916016,28.682519912719727
2020-09-04,60.8514289855957,28.815048217773438
2020-09-08,60.759151458740234,28.53676414489746
2020-09-09,61.86625289916992,29.01382064819336
2020-09-10,61.82013702392578,28.722293853759766
2020-09-11,62.45054244995117,28.88129997253418
2020-09-14,62.996421813964844,29.063796997070312
2020-09-15,62.58125305175781,28.91510009765625
2020-09-16,61.9661979675293,28.225677490234375
2020-09-17,61.097442626953125,27.617366790771484
2020-09-18,60.02879333496094,26.927940368652344
2020-09-21,59.836585998535156,26.238527297973633
2020-09-22,59.206172943115234,26.056026458740234
2020-09-23,58.96406555175781,25.63697052001953
2020-09-24,59.62791061401367,25.907331466674805
2020-09-25,58.8859748840332,25.866775512695312
2020-09-28,59.5966682434082,26.32638931274414
2020-09-29,58.058128356933594,25.9276123046875
2020-09-30,58.56576919555664,26.116863250732422
2020-10-01,57.90192794799805,26.306114196777344
2020-10-02,58.15184020996094,26.339908599853516
2020-10-05,59.284278869628906,26.698143005371094
2020-10-06,58.96406555175781,26.765724182128906
2020-10-07,61.736534118652344,27.394319534301758
2020-10-08,61.17424774169922,27.292936325073242
2020-10-09,61.60376739501953,27.50246238708496
2020-10-12,61.94740676879883,27.340246200561523
2020-10-13,61.86150360107422,26.61703109741211
2020-10-14,61.62721252441406,26.73193359375
2020-10-15,61.80683898925781,26.833314895629883
2020-10-16,61.90837478637695,26.71841049194336
2020-10-19,60.79154968261719,26.481847763061523
2020-10-20,57.26933670043945,26.157421112060547
2020-10-21,57.652015686035156,26.028993606567383
2020-10-22,58.46424102783203,26.35342788696289
2020-10-23,58.144039154052734,26.414260864257812
2020-10-26,57.519248962402344,26.069549560546875
2020-10-27,55.70737838745117,25.12328338623047
2020-10-28,54.69990921020508,24.81913185119629
2020-10-29,55.16849899291992,24.920515060424805
2020-10-30,55.46527099609375,24.386554718017578
2020-11-02,55.941673278808594,24.656906127929688
2020-11-03,56.090057373046875,25.271984100341797
2020-11-04,55.87138366699219,25.73835563659668
2020-11-05,55.37155532836914,25.217914581298828
2020-11-06,55.020103454589844,25.190874099731445
2020-11-09,55.941673278808594,25.799190521240234
2020-11-10,58.37834167480469,26.75896644592285
2020-11-11,58.65947341918945,26.873872756958008
2020-11-12,58.183082580566406,26.698143005371094
2020-11-13,59.268646240234375,27.25914192199707
2020-11-16,61.408531188964844,28.036426544189453
2020-11-17,61.213287353515625,27.840412139892578
2020-11-18,60.502593994140625,27.150991439819336
2020-11-19,60.53384017944336,27.076642990112305
2020-11-20,59.92467498779297,26.995534896850586
2020-11-23,59.84657669067383,27.17127227783203
2020-11-24,60.9321403503418,27.711994171142578
2020-11-25,60.049617767333984,27.292936325073242
2020-11-27,59.276458740234375,27.28617286682129
2020-11-30,59.1593132019043,26.92118263244629
2020-12-01,60.15895080566406,27.36728286743164
2020-12-02,60.97119903564453,27.04960823059082
2020-12-03,61.307010650634766,27.319969177246094
2020-12-04,63.064212799072266,27.962078094482422
2020-12-07,63.79053497314453,28.17835807800293
2020-12-08,64.54026794433594,28.543354034423828
2020-12-09,66.07881164550781,29.05027961730957
2020-12-10,66.35997009277344,29.029998779296875
2020-12-11,66.38337707519531,29.063796997070312
2020-12-14,65.91480255126953,28.99620819091797
2020-12-15,65.8288803100586,28.509563446044922
2020-12-16,66.87539672851562,29.13138198852539
2020-12-17,66.90663146972656,29.063796997070312
2020-12-18,67.23465728759766,29.59100341796875
2020-12-21,65.73516845703125,29.023242950439453
2020-12-22,65.11720275878906,28.759641647338867
2020-12-23,65.12511444091797,28.97593116760254
2020-12-24,65.37071990966797,28.775911331176758
2020-12-28,65.3548812866211,28.610370635986328
2020-12-29,64.86367797851562,28.09306526184082
2020-12-30,64.55467987060547,28.09996223449707
2020-12-31,65.5925521850586,28.279294967651367
2021-01-04,64.57052612304688,28.168933868408203
2021-01-05,65.27564239501953,28.11375617980957
2021-01-06,65.36280059814453,28.568984985351562
2021-01-07,65.74308776855469,28.817291259765625
2021-01-08,65.83024597167969,28.686241149902344
2021-01-11,65.21226501464844,28.520700454711914
2021-01-12,64.22984313964844,28.231008529663086
2021-01-13,64.34076690673828,28.341371536254883
2021-01-14,64.31698608398438,28.35516357421875
2021-01-15,64.12686157226562,28.417240142822266
2021-01-19,64.8874282836914,28.43793487548828
2021-01-20,64.72896575927734,29.038007736206055
2021-01-21,64.43583679199219,28.92764663696289
2021-01-22,63.92086410522461,28.85177993774414
2021-01-25,64.44375610351562,28.941444396972656
2021-01-26,64.958740234375,29.127676010131836
2021-01-27,63.22366714477539,28.844881057739258
2021-01-28,64.39622497558594,29.41736602783203
2021-01-29,63.10481262207031,28.334470748901367
2021-02-01,62.637367248535156,28.120656967163086
2021-02-02,62.80376434326172,28.672443389892578
2021-02-03,63.5643310546875,28.969030380249023
2021-02-04,66.25807189941406,29.334590911865234
2021-02-05,66.77303314208984,29.293212890625
2021-02-08,68.12784576416016,29.638078689575195
2021-02-09,67.8426284790039,29.907079696655273
2021-02-10,68.08821868896484,30.03812599182129
2021-02-11,67.62870788574219,29.87258529663086
2021-02-12,68.23085021972656,29.934669494628906
2021-02-16,68.13575744628906,29.941564559936523
2021-02-17,68.61905670166016,30.07261085510254
2021-02-18,68.39722442626953,30.09330177307129
2021-02-19,67.70001983642578,30.2105655670166
2021-02-22,68.53191375732422,30.63820457458496
2021-02-23,68.484375,30.548534393310547
2021-02-24,69.37171173095703,31.038249969482422
2021-02-25,68.54774475097656,30.783042907714844
2021-02-26,66.56706237792969,30.07261085510254
2021-03-01,67.30387115478516,30.720970153808594
2021-03-02,67.3989486694336,30.845121383666992
2021-03-03,67.46232604980469,31.072742462158203
2021-03-04,67.03451538085938,30.527843475341797
2021-03-05,68.26254272460938,31.121017456054688
2021-03-08,68.42098999023438,32.348758697509766
2021-03-09,68.98350524902344,32.88674545288086
2021-03-10,68.73789978027344,33.24541091918945
2021-03-11,68.63489532470703,32.96951675415039
2021-03-12,69.49848937988281,33.5557975769043
2021-03-15,69.46678924560547,34.3765869140625
2021-03-16,69.8787612915039,34.10068893432617
2021-03-17,70.6710433959961,34.335205078125
2021-03-18,71.74854278564453,34.880088806152344
2021-03-19,71.66022491455078,34.86630630493164
2021-03-22,72.24636840820312,35.61811828613281
2021-03-23,70.69672393798828,34.83870315551758
2021-03-24,71.09818267822266,34.74046325683594
2021-03-25,71.21057891845703,35.21761703491211
2021-03-26,72.72809600830078,36.8385124206543
2021-03-29,73.05728912353516,36.698177337646484
2021-03-30,71.74053192138672,35.968421936035156
2021-03-31,71.25074768066406,35.89825439453125
2021-04-01,70.70476531982422,35.78598403930664
2021-04-05,71.1383285522461,36.010528564453125
2021-04-06,71.16241455078125,36.05262756347656
2021-04-07,70.88138580322266,35.877201080322266
2021-04-08,71.81280517578125,36.12278747558594
2021-04-09,73.12152862548828,36.12981033325195
2021-04-12,73.37847900390625,36.312259674072266
2021-04-13,72.88868713378906,35.9052734375
2021-04-14,73.12152862548828,36.03157043457031
2021-04-15,73.73174285888672,36.214012145996094
2021-04-16,74.59891510009766,36.7051887512207
2021-04-19,73.60327911376953,34.438751220703125
2021-04-20,75.47407531738281,33.1125602722168
2021-04-21,75.62663269042969,33.3862190246582
2021-04-22,75.48210906982422,32.628395080566406
2021-04-23,75.96385192871094,33.25289535522461
2021-04-26,75.7872085571289,33.13361740112305
2021-04-27,75.88358306884766,33.09150695800781
2021-04-28,75.59452056884766,33.105552673339844
2021-04-29,76.34925079345703,32.698570251464844
2021-04-30,76.27699279785156,33.5055046081543
2021-05-03,76.95948791503906,33.940555572509766
2021-05-04,76.20474243164062,33.57567596435547
2021-05-05,76.6302719116211,33.926517486572266
2021-05-06,77.73831176757812,34.7264404296875
2021-05-07,78.21202850341797,35.049217224121094
2021-05-10,78.7339096069336,35.56145095825195
2021-05-11,78.11566925048828,35.386024475097656
2021-05-12,77.24048614501953,34.62820053100586
2021-05-13,78.32443237304688,35.16850280761719
2021-05-14,78.44485473632812,35.2807731628418
2021-05-17,78.32443237304688,35.231651306152344
2021-05-18,78.43685150146484,35.07728576660156
2021-05-19,77.32881164550781,34.69136047363281
2021-05-20,78.22006225585938,35.1053466796875
2021-05-21,78.22006225585938,35.08430480957031
2021-05-24,78.81419372558594,35.308834075927734
2021-05-25,78.30033111572266,34.81063461303711
2021-05-26,78.1317138671875,34.67732238769531
2021-05-27,77.6258773803711,34.522953033447266
2021-05-28,77.42515563964844,34.53697967529297
2021-06-01,77.7061767578125,34.635223388671875
2021-06-02,77.73028564453125,34.74046325683594
2021-06-03,78.17990112304688,34.929931640625
2021-06-04,78.60545349121094,34.92291259765625
2021-06-07,79.13536834716797,35.428131103515625
2021-06-08,77.40106964111328,35.000099182128906
2021-06-09,77.68209838867188,35.01413345336914
2021-06-10,78.32443237304688,35.182533264160156
2021-06-11,79.36018371582031,34.915897369384766
2021-06-14,80.6930160522461,34.33039474487305
2021-06-15,80.66091918945312,34.20186996459961
2021-06-16,80.22733306884766,33.82343292236328
2021-06-17,80.29157257080078,33.46642303466797
2021-06-18,79.8901138305664,33.066566467285156
2021-06-21,80.42005157470703,33.76631546020508
2021-06-22,80.29157257080078,33.73060989379883
2021-06-23,80.33171081542969,33.57352066040039
2021-06-24,80.4780044555664,33.866275787353516
2021-06-25,80.48611450195312,34.0019416809082
2021-06-28,80.1854248046875,33.687774658203125
2021-06-29,79.59219360351562,33.402156829833984
2021-06-30,80.54299926757812,34.04478073120117
2021-07-01,81.1768798828125,34.15188980102539
2021-07-02,81.51007843017578,33.93767547607422
2021-07-06,80.16917419433594,33.32361602783203
2021-07-07,80.282958984375,33.40929412841797
2021-07-08,79.94163513183594,33.15225601196289
2021-07-09,80.77867126464844,33.8448486328125
2021-07-12,80.08792114257812,33.90912628173828
2021-07-13,79.40528106689453,33.44499206542969
2021-07-14,80.90872192382812,33.95909881591797
2021-07-15,80.7055435180664,33.90912628173828
2021-07-16,80.37236022949219,33.780601501464844
2021-07-19,79.58406829833984,33.40929412841797
2021-07-20,77.1460952758789,33.70919418334961
2021-07-21,78.4544677734375,33.79487609863281
2021-07-22,79.02332305908203,33.55210494995117
2021-07-23,79.96602630615234,33.90912628173828
2021-07-26,80.48611450195312,33.99480056762695
2021-07-27,81.13626098632812,34.12332534790039
2021-07-28,80.40486907958984,34.0019416809082
2021-07-29,81.50194549560547,34.701683044433594
2021-07-30,81.33942413330078,34.30183792114258
2021-08-02,81.29066467285156,34.080482482910156
2021-08-03,81.62384033203125,34.12332534790039
2021-08-04,80.85182189941406,33.58066177368164
2021-08-05,80.93307495117188,33.81629180908203
2021-08-06,80.624267578125,33.80915069580078
2021-08-09,80.61614990234375,33.9019775390625
2021-08-10,81.2337646484375,34.35182189941406
2021-08-11,81.07124328613281,34.394657135009766
2021-08-12,81.2744140625,34.358951568603516
2021-08-13,82.55842590332031,34.701683044433594
2021-08-16,83.20853424072266,34.55174255371094
2021-08-17,83.29793548583984,34.67313003540039
2021-08-18,82.0383071899414,34.430355072021484
2021-08-19,82.42025756835938,34.444637298583984
2021-08-20,82.42025756835938,34.60886764526367
2021-08-23,81.9570541381836,34.616004943847656
2021-08-24,81.77825927734375,34.4232177734375
2021-08-25,82.27397918701172,34.737388610839844
2021-08-26,82.2821273803711,34.80879211425781
2021-08-27,82.97288513183594,35.3657341003418
2021-08-30,83.76115417480469,35.48711395263672
2021-08-31,83.70427703857422,35.86554718017578
2021-09-01,84.15935516357422,35.75844192504883
2021-09-02,85.8497085571289,36.44391632080078
2021-09-03,86.22351837158203,36.39392852783203
2021-09-07,86.19100189208984,36.26539993286133
2021-09-08,84.25688171386719,36.32966613769531
2021-09-09,83.36294555664062,36.12260055541992
2021-09-10,84.16748809814453,36.129737854003906
2021-09-13,83.3710708618164,35.75844192504883
2021-09-14,82.85909271240234,35.169490814208984
2021-09-15,84.51692962646484,35.7947998046875
2021-09-16,83.56610870361328,35.474876403808594
2021-09-17,82.77784729003906,35.34400177001953
2021-09-20,82.07081604003906,35.00226974487305
2021-09-21,81.68074035644531,34.92228317260742
2021-09-22,81.68074035644531,35.074981689453125
2021-09-23,82.44464111328125,35.48942184448242
2021-09-24,82.74534606933594,35.23493576049805
2021-09-27,83.3060531616211,35.43852233886719
2021-09-28,80.9696044921875,35.09678649902344
2021-09-29,81.84989166259766,35.43852233886719
2021-09-30,77.98323822021484,33.0972785949707
2021-10-01,79.04450225830078,33.34450149536133
2021-10-04,79.13499450683594,33.80982971191406
2021-10-05,79.29953002929688,33.56989669799805
2021-10-06,79.50521087646484,33.773475646972656
2021-10-07,78.69074249267578,33.79529571533203
2021-10-08,78.44393157958984,33.97706985473633
2021-10-11,78.25473022460938,33.962528228759766
2021-10-12,78.6331558227539,34.282447814941406
2021-10-13,80.18805694580078,34.842315673828125
2021-10-14,81.3233642578125,35.38762664794922
2021-10-15,80.928466796875,35.40944290161133
2021-10-18,80.17159271240234,34.9950065612793
2021-10-19,78.80591583251953,34.82776641845703
2021-10-20,79.81784057617188,35.2131233215332
2021-10-21,79.40648651123047,35.067710876464844
2021-10-22,79.70265197753906,35.06043243408203
2021-10-25,79.42294311523438,34.86412048339844
2021-10-26,79.14321899414062,34.98046112060547
2021-10-27,78.04904174804688,34.53692626953125
2021-10-28,78.95401000976562,32.413814544677734
2021-10-29,77.77754974365234,32.072086334228516
2021-11-01,76.85614013671875,32.02845764160156
2021-11-02,77.34973907470703,32.101165771484375
2021-11-03,77.93385314941406,32.69010925292969
2021-11-04,77.1029281616211,32.43562316894531
2021-11-05,77.58011627197266,32.864620208740234
2021-11-08,76.42010498046875,32.77008819580078
2021-11-09,77.06179809570312,32.56650161743164
2021-11-10,77.64591979980469,32.53742218017578
2021-11-11,78.156005859375,32.646484375
2021-11-12,77.95855712890625,32.6610221862793
2021-11-15,78.45216369628906,32.864620208740234
2021-11-16,76.56819915771484,32.319297790527344
2021-11-17,76.9959945678711,32.2974853515625
2021-11-18,75.31770324707031,31.999370574951172
2021-11-19,74.37159729003906,31.555849075317383
2021-11-22,73.86153411865234,31.984840393066406
2021-11-23,73.75458526611328,32.166603088378906
2021-11-24,74.06719207763672,32.05026626586914
2021-11-26,72.95657348632812,31.803058624267578
2021-11-29,71.86237335205078,31.614015579223633
2021-11-30,70.70237731933594,31.003253936767578
2021-12-01,71.46748352050781,31.257732391357422
2021-12-02,72.26549530029297,31.41770362854004
2021-12-03,73.53244018554688,31.933929443359375
2021-12-06,75.18608093261719,32.304752349853516
2021-12-07,74.37983703613281,32.3483772277832
2021-12-08,73.95201873779297,32.37019729614258
2021-12-09,73.63116455078125,32.42108917236328
2021-12-10,74.07542419433594,32.78463363647461
2021-12-13,75.4164047241211,32.980953216552734
2021-12-14,75.62207794189453,33.010032653808594
2021-12-15,76.28849029541016,33.41720962524414
2021-12-16,77.64591979980469,34.427860260009766
2021-12-17,76.88082885742188,35.08224105834961
2021-12-20,76.39542388916016,34.98046112060547
2021-12-21,76.54351806640625,34.73324966430664
2021-12-22,77.47747802734375,34.740657806396484
2021-12-23,77.49417114257812,34.60726547241211
2021-12-27,78.0028305053711,34.6739616394043
2021-12-28,78.26966857910156,35.11118698120117
2021-12-29,78.6365966796875,35.126007080078125
2021-12-30,78.60324096679688,35.01484680175781
2021-12-31,79.22032928466797,35.118595123291016
2022-01-03,79.82906341552734,35.548404693603516
2022-01-04,80.33776092529297,36.333919525146484
2022-01-05,80.01252746582031,36.04491424560547
2022-01-06,81.23002624511719,36.46730422973633
2022-01-07,82.67266082763672,36.882301330566406
2022-01-10,83.62330627441406,37.452911376953125
2022-01-11,84.21536254882812,36.667396545410156
2022-01-12,84.59062957763672,36.674800872802734
2022-01-13,85.14100646972656,37.282474517822266
2022-01-14,86.20838165283203,37.65299987792969
2022-01-18,84.83244323730469,37.39362716674805
2022-01-19,84.63232421875,37.119441986083984
2022-01-20,85.07428741455078,37.29729461669922
2022-01-21,85.82479095458984,37.289878845214844
2022-01-24,83.87346649169922,37.01569366455078
2022-01-25,85.17435455322266,37.074981689453125
2022-01-26,84.54060363769531,36.65998458862305
2022-01-27,85.2660903930664,37.30470275878906
2022-01-28,86.32513427734375,37.408451080322266
2022-01-31,85.76643371582031,37.704872131347656
2022-02-01,86.09998321533203,37.52701950073242
2022-02-02,86.64201354980469,37.42326736450195
2022-02-03,86.56696319580078,37.36398696899414
2022-02-04,86.38351440429688,37.19354248046875
2022-02-07,86.37517547607422,37.341758728027344
2022-02-08,86.60032653808594,37.36398696899414
2022-02-09,86.80878448486328,37.497379302978516
2022-02-10,87.61767578125,37.18613052368164
2022-02-11,90.02763366699219,37.326934814453125
2022-02-14,91.09503936767578,37.119441986083984
2022-02-15,91.45361328125,37.289878845214844
2022-02-16,93.03800964355469,37.504791259765625
2022-02-17,93.3132095336914,38.0679931640625
2022-02-18,93.07138061523438,38.34218215942383
2022-02-22,90.5530014038086,38.00128936767578
2022-02-23,90.5530014038086,38.497806549072266
2022-02-24,85.71637725830078,36.734092712402344
2022-02-25,87.75943756103516,38.149505615234375
2022-02-28,84.2820816040039,38.00870895385742
2022-03-01,84.59062957763672,38.21620178222656
2022-03-02,85.50791931152344,39.13511276245117
2022-03-03,85.4578857421875,39.401885986328125
2022-03-04,83.22303771972656,39.639015197753906
2022-03-07,77.71929931640625,39.16474533081055
2022-03-08,78.36141204833984,37.712284088134766
2022-03-09,78.22798156738281,37.79379653930664
2022-03-10,76.62690734863281,37.96424102783203
2022-03-11,74.10853576660156,37.408451080322266
2022-03-14,74.70890808105469,37.452911376953125
2022-03-15,77.26900482177734,38.1939697265625
2022-03-16,78.19462585449219,38.00128936767578
2022-03-17,77.82769775390625,38.30512619018555
2022-03-18,78.30303955078125,38.2977180480957
2022-03-21,78.50318145751953,38.720115661621094
2022-03-22,78.09456634521484,39.505638122558594
2022-03-23,77.12261199951172,39.43894577026367
2022-03-24,78.24671173095703,39.574623107910156
2022-03-25,78.98200225830078,40.41888427734375
2022-03-28,77.81565856933594,39.2203369140625
2022-03-29,79.1341323852539,38.956504821777344
2022-03-30,79.39613342285156,39.23541259765625
2022-03-31,79.39613342285156,39.38616943359375
2022-04-01,81.79644775390625,39.73291778564453
2022-04-04,81.37386322021484,39.74046325683594
2022-04-05,80.849853515625,39.680152893066406
2022-04-06,83.68963623046875,40.57718276977539
2022-04-07,84.23900604248047,40.501800537109375
2022-04-08,84.57707977294922,40.788246154785156
2022-04-11,85.56594848632812,41.044532775878906
2022-04-12,84.93206024169922,41.39128875732422
2022-04-13,85.53213500976562,41.30836868286133
2022-04-14,86.01387786865234,41.444061279296875
2022-04-18,85.40536499023438,41.15760803222656
2022-04-19,86.69847106933594,41.624969482421875
2022-04-20,87.0957260131836,41.738037109375
2022-04-21,88.7945327758789,42.61245346069336
2022-04-22,86.79145812988281,41.858646392822266
2022-04-25,86.65621948242188,41.632503509521484
2022-04-26,86.85906219482422,41.368675231933594
2022-04-27,85.94628143310547,41.39881896972656
2022-04-28,86.5547866821289,41.60989761352539
2022-04-29,84.51792907714844,41.8888053894043
2022-05-02,83.30931854248047,41.745574951171875
2022-05-03,83.66429901123047,41.79080581665039
2022-05-04,84.99122619628906,42.51445007324219
2022-05-05,84.32353210449219,42.17523956298828
2022-05-06,83.62203216552734,42.64259719848633
2022-05-09,84.4080581665039,41.65510940551758
2022-05-10,83.57131958007812,38.873592376708984
2022-05-11,87.57746887207031,38.96403884887695
2022-05-12,87.3661880493164,39.325870513916016
2022-05-13,88.26207733154297,39.98168182373047
2022-05-16,89.51295471191406,40.509342193603516
2022-05-17,89.84254455566406,40.88623809814453
2022-05-18,89.74113464355469,40.10227966308594
2022-05-19,84.94051361083984,38.51176834106445
2022-05-20,85.48987579345703,38.51176834106445
2022-05-23,86.9773941040039,39.288177490234375
2022-05-24,90.1130142211914,39.89875793457031
2022-05-25,91.7611083984375,40.622413635253906
2022-05-26,91.33850860595703,41.08222961425781
2022-05-27,90.40880584716797,41.02946472167969
2022-05-31,89.80028533935547,40.77316665649414
2022-06-01,89.38615417480469,40.765628814697266
2022-06-02,89.76648712158203,40.81840133666992
2022-06-03,89.18331146240234,40.56964111328125
2022-06-06,89.9017105102539,40.396278381347656
2022-06-07,89.82566833496094,40.71286392211914
2022-06-08,87.50987243652344,37.3056755065918
2022-06-09,85.94628143310547,36.68001937866211
2022-06-10,86.4871826171875,36.891082763671875
2022-06-13,83.2501449584961,35.54932403564453
2022-06-14,83.64739990234375,35.5723762512207
2022-06-15,83.00505065917969,35.09592056274414
2022-06-16,83.05575561523438,34.87306594848633
2022-06-17,82.78530883789062,34.819278717041016
2022-06-21,84.60242462158203,35.11897659301758
2022-06-22,83.82488250732422,31.891414642333984
2022-06-23,85.84485626220703,32.667564392089844
2022-06-24,87.39152526855469,33.35150909423828
2022-06-27,86.80836486816406,33.19012451171875
2022-06-28,86.58016967773438,33.19012451171875
2022-06-29,85.25323486328125,32.09121322631836
2022-06-30,84.5001449584961,32.098899841308594
2022-07-01,85.33880615234375,32.467769622802734
2022-07-05,83.9353256225586,32.06047821044922
2022-07-06,81.29950714111328,31.6301326751709
2022-07-07,81.29093933105469,32.129638671875
2022-07-08,80.34959411621094,31.90678596496582
2022-07-11,79.78475952148438,32.23722457885742
2022-07-12,80.2725601196289,32.51387405395508
2022-07-13,77.57684326171875,32.24490737915039
2022-07-14,76.69539642333984,31.991313934326172
2022-07-15,77.17462158203125,32.26796340942383
2022-07-18,76.60124969482422,32.483131408691406
2022-07-19,78.24435424804688,33.013370513916016
2022-07-20,76.87511444091797,32.52155685424805
2022-07-21,80.09284210205078,32.867366790771484
2022-07-22,82.09538269042969,33.11328125
2022-07-25,82.01835632324219,33.681941986083984
2022-07-26,82.60885620117188,33.920166015625
2022-07-27,82.97684478759766,33.86637496948242
2022-07-28,83.15655517578125,33.81258773803711
2022-07-29,83.13945007324219,33.70500183105469
2022-08-01,84.27761840820312,33.85100173950195
2022-08-02,84.42311096191406,33.681941986083984
2022-08-03,84.5600357055664,33.98932647705078
2022-08-04,83.86686706542969,34.00470733642578
2022-08-05,83.5245361328125,33.88942337036133
2022-08-08,83.55877685546875,33.98164749145508
2022-08-09,83.32772064208984,33.98164749145508
2022-08-10,83.97809600830078,34.381256103515625
2022-08-11,85.1248550415039,34.68095397949219
2022-08-12,84.92803192138672,34.69632339477539
2022-08-15,86.43421173095703,34.79622268676758
2022-08-16,87.05037689208984,35.149715423583984
2022-08-17,86.57969665527344,34.92686462402344
2022-08-18,86.00631713867188,35.0498161315918
2022-08-19,85.6896743774414,34.94223403930664
2022-08-22,84.11503601074219,34.87306594848633
2022-08-23,83.69569396972656,34.98833084106445
2022-08-24,83.55877685546875,35.19583511352539
2022-08-25,84.02944946289062,35.64921951293945
2022-08-26,82.6259765625,35.257301330566406
2022-08-29,82.36067962646484,35.12666320800781
2022-08-30,81.71884155273438,34.67325973510742
2022-08-31,81.71884155273438,34.67325973510742
2022-09-01,82.56607818603516,34.865386962890625
2022-09-02,80.89728546142578,34.581050872802734
2022-09-06,80.52928924560547,34.250606536865234
2022-09-07,80.96575927734375,34.54262924194336
2022-09-08,81.8301010131836,34.69632339477539
2022-09-09,83.06241607666016,35.01907730102539
2022-09-12,83.57589721679688,34.69632339477539
2022-09-13,80.4608383178711,33.02106475830078
2022-09-14,80.18698120117188,32.80893325805664
2022-09-15,80.47795104980469,33.005348205566406
2022-09-16,81.77873229980469,33.2253303527832
2022-09-19,82.08683013916016,33.71243667602539
2022-09-20,82.1638412475586,33.72029113769531
2022-09-21,82.51472473144531,33.7910041809082
2022-09-22,81.97557067871094,33.995269775390625
2022-09-23,78.55244445800781,32.74607849121094
2022-09-26,77.16606903076172,32.581092834472656
2022-09-27,75.5342025756836,32.04685592651367
2022-09-28,75.82064819335938,32.53395462036133
2022-09-29,74.7269515991211,32.34539794921875
2022-09-30,72.0534896850586,31.7247314453125
2022-10-03,73.80686950683594,32.50252914428711
2022-10-04,75.51685333251953,33.39032745361328
2022-10-05,75.4908218383789,33.70458221435547
2022-10-06,74.18878936767578,33.77528762817383
2022-10-07,73.47702026367188,33.64173126220703
2022-10-10,72.9128189086914,34.14454650878906
2022-10-11,74.31900024414062,34.84378433227539
2022-10-12,74.36238861083984,35.15803527832031
2022-10-13,75.71649169921875,36.053688049316406
2022-10-14,74.00651550292969,35.535152435302734
2022-10-17,74.27559661865234,35.0323371887207
2022-10-18,74.91792297363281,35.17375946044922
2022-10-19,75.05680084228516,35.095184326171875
2022-10-20,73.80686950683594,34.22311019897461
2022-10-21,75.091552734375,34.9459114074707
2022-10-24,75.68177795410156,35.676570892333984
2022-10-25,76.81886291503906,35.93584442138672
2022-10-26,77.7563247680664,36.383663177490234
2022-10-27,77.72159576416016,35.68443298339844
2022-10-28,80.31692504882812,36.383663177490234
2022-10-31,79.72669982910156,36.35223388671875
